machineId,state,scenario,engineHours,fuelLevelLitres,fuelConsumptionRateLph,loadCycles,idleTime,engineRpm,engineTemperature,hydraulicTemperature,vibration,seatbeltStatus,eta_minutes
EXC002,IDLE,NORMAL,1363.99,73.92,4,737,447.4,400,84,86,0.49,true,65.59
EXC002,TRANSPORTING,NORMAL,1358.12,156.18,18,492,301.8,1600,84,82,0.55,true,45.32
EXC002,OPERATING,NORMAL,1355.14,198.25,14,368,231.93,1500,91,88,0.88,true,42.41
EXC003,LOADING,NORMAL,1240.41,110.35,22,614,376.53,1650,82,74,0.65,true,51.6
EXC001,TRANSPORTING,SEATBELT_VIOLATION,1169.29,68.5,18,756,433.73,1700,86,82,0.57,false,66.51
EXC001,LOADING,NORMAL,1162.28,166.31,22,465,259.53,1500,84,76,0.51,true,42.69
EXC003,STARTING,OVERHEATING,1228.72,273.84,8,133,85.27,600,93,90,0.25,true,39.01
EXC001,IDLE,OVERHEATING,1164.42,136.64,4,552,316.2,1150,93,90,0.37,true,62.04
EXC003,TRANSPORTING,HIGH_VIBRATION,1235.33,181.25,18,403,249.93,1600,84,82,1.12,true,52.82
EXC001,UNLOADING,NORMAL,1156.54,247.41,16,223,120,1450,82,84,0.47,true,34.77
EXC001,STARTING,SEATBELT_VIOLATION,1159.34,208.19,8,342,190.4,900,74,73,0.25,false,37.99
EXC003,UNLOADING,PROXIMITY_HAZARD,1235.33,181.19,16,403,249.93,1300,82,85,0.88,true,48.1
EXC001,TRANSPORTING,ABNORMAL_FUEL_CONSUMPTION,1166.38,109.64,28.8,635,369,1700,86,82,0.72,true,62.28
EXC001,IDLE,NORMAL,1157.66,231.63,4,273,149.27,300,85,82,0.15,true,37.01
EXC001,TRANSPORTING,NORMAL,1159.86,200.82,18,364,201.33,1700,91,88,0.57,true,43.35
EXC001,IDLE,NORMAL,1169.82,61.23,4,777,445.6,300,82,84,0.64,true,64.05
EXC001,TRANSPORTING,HIGH_VIBRATION,1165.57,120.79,18,601,346.07,1700,86,82,1.12,true,62.05
EXC003,TRANSPORTING,NORMAL,1229.9,256.99,18,183,111.6,1600,84,82,0.55,true,30.95
EXC002,STARTING,NORMAL,1356.72,175.73,8,436,266.07,900,74,73,0.25,true,43.96
EXC002,OPERATING,NORMAL,1353.26,224.62,14,292,185.47,1200,80,72,0.35,true,38.58
EXC002,UNLOADING,ABNORMAL_FUEL_CONSUMPTION,1356.31,181.55,25.6,419,256.8,1450,82,84,0.47,true,51.49
EXC002,IDLE,NORMAL,1348.94,284.73,4,112,73.8,700,74,77,1.04,true,29.82
EXC002,TRANSPORTING,SEATBELT_VIOLATION,1359.23,140.82,18,537,332,1600,84,86,0.55,false,58.13
EXC002,STARTING,NORMAL,1363.68,78.22,8,723,438.13,850,74,75,0.32,true,63.16
EXC001,STARTING,NORMAL,1155.93,256.27,8,195,109.2,450,72,67,0.32,true,33.06
EXC003,LOADING,NORMAL,1230.37,250.51,22,201,123.93,1650,86,78,0.59,true,31.15
EXC001,TRANSPORTING,NORMAL,1163.45,150.06,18,514,290.6,1700,86,82,0.8,true,46.65
EXC003,UNLOADING,NORMAL,1227.55,290.1,16,87,56.07,1300,87,85,0.45,true,27.26
EXC003,IDLE,PROXIMITY_HAZARD,1227.8,286.49,4,98,60.8,850,76,79,0.21,true,32.44
EXC001,UNLOADING,NORMAL,1169.58,64.26,16,769,438.4,1300,82,85,0.45,true,63.83
EXC001,OPERATING,PROXIMITY_HAZARD,1157.05,240.28,14,246,131.33,1300,80,74,0.35,true,33.47
EXC002,TRANSPORTING,NORMAL,1358.41,152.38,18,502,310.33,1600,84,82,0.55,true,47.68
EXC003,IDLE,NORMAL,1230.6,247.23,4,210,129.33,400,83,81,0.29,true,36.45
EXC003,IDLE,NORMAL,1234.02,199.79,4,347,217.33,400,78,81,0.29,true,42.07
EXC001,IDLE,NORMAL,1154.45,276.92,4,135,75.27,400,76,68,0.19,true,29.67
EXC001,UNLOADING,NORMAL,1159.14,211.02,16,333,186.6,1300,82,85,0.45,true,41.94
EXC001,STARTING,NORMAL,1166.65,105.67,8,647,373.93,850,74,75,0.23,true,54.4
EXC002,UNLOADING,NORMAL,1346.68,315.77,16,20,8.67,1450,82,84,0.8,true,22.8
EXC002,OPERATING,NORMAL,1352.38,236.93,14,256,159.87,1200,80,72,0.4,true,32.33
EXC002,LOADING,NORMAL,1353.39,222.83,22,298,189.33,1800,84,76,0.51,true,31.89
EXC002,OPERATING,NORMAL,1363.93,74.81,14,734,445.87,1350,85,82,0.48,true,60.08
EXC003,UNLOADING,NORMAL,1234.84,188.32,16,381,236.47,1300,82,85,0.45,true,45.29
EXC001,IDLE,NORMAL,1157.92,228.29,4,283,156.8,850,76,79,0.21,true,38.25
EXC003,UNLOADING,ABNORMAL_FUEL_CONSUMPTION,1235.24,182.66,25.6,399,248.87,1300,82,85,1.04,true,52.9
EXC001,OPERATING,NORMAL,1169.64,63.43,14,771,439.93,1050,80,74,0.64,true,63.88
EXC003,STARTING,NORMAL,1239.82,118.75,8,589,364.67,850,87,84,0.23,true,52.63
EXC002,OPERATING,NORMAL,1359.75,133.43,14,559,343,1350,80,72,0.35,true,54.01
EXC001,LOADING,HIGH_VIBRATION,1156.02,254.97,22,199,110.53,1450,82,76,1.12,true,33.82
EXC003,LOADING,HIGH_VIBRATION,1225.9,313.33,22,23,15.4,1500,88,88,1.12,true,30.59
EXC003,STARTING,NORMAL,1236.75,161.52,8,462,286.27,600,74,68,0.25,true,48.88
EXC003,TRANSPORTING,NORMAL,1238.37,138.91,18,530,332,1600,84,82,1.04,true,51.98
EXC003,OPERATING,NORMAL,1240.73,105.93,14,627,384.93,1300,80,72,0.35,true,55.66
EXC003,LOADING,NORMAL,1235.33,181.36,22,403,249.93,1850,88,80,0.96,true,43.38
EXC003,UNLOADING,NORMAL,1240.21,113.09,16,606,373.87,1300,82,85,0.45,true,53.93
EXC003,LOADING,NORMAL,1241.39,96.73,22,655,401.07,1350,82,74,0.43,true,52.75
EXC003,IDLE,NORMAL,1236.98,158.37,4,471,291.87,1000,79,81,0.29,true,48.46
EXC003,UNLOADING,NORMAL,1237.02,157.68,16,473,292.27,1450,82,84,0.72,true,49.14
EXC001,LOADING,NORMAL,1167.99,87.09,22,701,408.07,1600,82,74,0.43,true,54.57
EXC003,UNLOADING,NORMAL,1235.07,185.03,16,392,244,1300,82,85,0.45,true,45.98
EXC003,TRANSPORTING,NORMAL,1237.75,147.6,18,503,314.53,1700,86,82,0.57,true,48.25
EXC002,LOADING,SEATBELT_VIOLATION,1362.83,90.27,22,688,420.33,1800,84,76,0.96,false,61.84
EXC003,STARTING,PROXIMITY_HAZARD,1229.31,265.52,8,157,100.27,850,89,86,0.23,true,38.31
EXC002,UNLOADING,NORMAL,1364.21,70.81,16,746,452.67,1300,82,85,0.45,true,65.7
EXC003,LOADING,NORMAL,1237.83,146.51,22,506,316,1850,86,78,0.59,true,45.26
EXC003,IDLE,OVERHEATING,1239.91,117.42,4,593,366.33,1150,93,90,0.88,true,67.66
EXC002,LOADING,NORMAL,1357.07,170.87,22,450,276.53,1650,82,74,0.88,true,41.09
EXC002,IDLE,HIGH_VIBRATION,1357.35,166.98,4,462,284.27,400,89,86,1.12,true,57.33
EXC003,TRANSPORTING,OVERHEATING,1233.07,213.16,18,308,194.93,1600,93,90,1.04,true,48.36
EXC001,IDLE,NORMAL,1153.93,284.18,4,114,63.2,400,82,78,0.41,true,29.04
EXC003,LOADING,NORMAL,1236.57,164.08,22,454,282.2,1850,86,78,0.59,true,43.93
EXC001,STARTING,NORMAL,1165.55,121.05,8,600,345.6,850,89,86,0.23,true,54.75
EXC002,IDLE,EXCESSIVE_IDLE,1350.71,260.52,4,183,123.2,550,74,68,0.25,true,38.97
EXC001,LOADING,NORMAL,1165.15,126.62,22,583,335.87,1650,82,74,0.48,true,50.17
EXC003,IDLE,NORMAL,1234.98,186.34,4,387,241.47,400,80,78,0.96,true,46.45
EXC003,IDLE,EXCESSIVE_IDLE,1231.25,238.09,4,237,145.6,550,80,82,0.39,true,39.62
EXC002,OPERATING,NORMAL,1348.9,285.38,14,110,73.27,1200,78,72,0.35,true,24.16
EXC002,LOADING,NORMAL,1360.74,119.53,22,602,367.53,1850,88,90,0.88,true,55.08
EXC002,LOADING,NORMAL,1348.88,285.69,22,109,73,1600,82,74,0.43,true,22.79
EXC002,TRANSPORTING,NORMAL,1356.89,173.32,18,444,270.33,1600,84,82,0.55,true,45.26
EXC001,TRANSPORTING,NORMAL,1156.86,242.86,18,238,126.93,1600,84,82,0.55,true,32.65
EXC003,LOADING,NORMAL,1240.41,110.3,22,615,376.53,1850,86,78,0.65,true,51.2
EXC001,TRANSPORTING,NORMAL,1168.08,85.81,18,706,409.4,1700,86,82,0.57,true,55.06
EXC002,OPERATING,SEATBELT_VIOLATION,1358.54,150.54,14,507,314.4,1200,85,82,0.35,false,47.87
EXC003,IDLE,NORMAL,1233.85,202.31,4,340,212.8,400,80,78,0.88,true,44.8
EXC001,IDLE,NORMAL,1155.76,258.52,4,189,105.27,1150,80,83,0.37,true,31.08
EXC002,OPERATING,NORMAL,1347.24,308.22,14,42,26.07,1150,85,82,0.35,true,20.19
EXC002,IDLE,NORMAL,1352.49,235.24,4,261,162,1150,80,83,0.56,true,36.35
EXC003,TRANSPORTING,ABNORMAL_FUEL_CONSUMPTION,1231.52,234.47,28.8,247,153.6,1600,84,82,0.88,true,44.14
EXC002,STARTING,NORMAL,1347.8,300.42,8,67,42.2,850,80,72,0.35,true,28.42
EXC002,IDLE,NORMAL,1347.04,311.05,4,33,20.27,300,70,66,0.24,true,24.06
EXC003,OPERATING,NORMAL,1236.05,171.46,14,431,268.47,1200,80,72,0.35,true,45.95
EXC002,UNLOADING,NORMAL,1348.8,286.82,16,105,70.53,1450,82,84,0.47,true,26.52
EXC002,LOADING,ABNORMAL_FUEL_CONSUMPTION,1362.44,95.64,35.2,673,409.2,1850,88,80,0.65,true,64.31
EXC001,STARTING,NORMAL,1155.72,259.2,8,187,104.93,850,74,75,0.23,true,26.22
EXC002,IDLE,NORMAL,1351.61,247.74,4,223,143.47,850,77,79,0.4,true,35.52
EXC003,LOADING,NORMAL,1235.81,174.69,22,423,262.07,1850,86,78,1.04,true,42.67
EXC003,IDLE,NORMAL,1231.74,231.52,4,255,158.8,400,80,78,0.39,true,38.38
EXC001,TRANSPORTING,NORMAL,1156.09,253.82,18,203,111.53,1600,84,82,0.88,true,30.26
EXC001,LOADING,NORMAL,1164.13,140.65,22,541,308.53,1850,86,78,0.59,true,47.06
EXC001,LOADING,NORMAL,1165.41,123.04,22,595,344,1650,86,78,0.59,true,48.24
EXC002,LOADING,NORMAL,1358.84,146.21,22,521,322.47,1850,86,78,0.59,true,46.51
EXC002,OPERATING,NORMAL,1355.09,199.05,14,366,230.73,750,76,72,1.04,true,38.55
EXC002,STARTING,SEATBELT_VIOLATION,1364.41,68.12,8,754,456.93,850,74,75,0.23,false,67.89
EXC001,IDLE,EXCESSIVE_IDLE,1163.39,151.01,4,511,289.27,550,77,70,0.96,true,57.87
EXC002,LOADING,NORMAL,1362.75,91.43,22,684,418.07,1350,89,90,0.64,true,59.71
EXC001,OPERATING,NORMAL,1158.9,214.49,14,322,179.13,1050,76,72,0.4,true,36.55
EXC003,IDLE,NORMAL,1236.88,159.73,4,467,288.87,1150,80,83,0.37,true,48.69
EXC003,IDLE,NORMAL,1243.71,64.39,4,751,460,1150,80,83,0.48,true,68.09
EXC001,IDLE,NORMAL,1164.17,140.11,4,542,309.47,700,81,78,0.15,true,51.72
EXC002,LOADING,NORMAL,1355.33,195.51,22,377,234.8,1850,91,90,0.65,true,43.95
EXC001,STARTING,PROXIMITY_HAZARD,1161.63,175.2,8,438,238.93,900,81,78,0.25,true,47.44
EXC002,LOADING,NORMAL,1355.51,192.98,22,385,239.2,1850,88,80,0.65,true,38.16
EXC001,UNLOADING,NORMAL,1155.94,255.99,16,196,109.2,1450,85,85,0.47,true,32.73
EXC001,LOADING,NORMAL,1166.33,110.4,22,633,368.2,1800,89,90,0.65,true,52.36
EXC002,STARTING,NORMAL,1364.48,67.06,8,757,458,550,76,79,0.25,true,65.69
EXC002,TRANSPORTING,NORMAL,1355.85,188.19,18,400,248.47,1600,84,82,0.55,true,42.66
EXC003,TRANSPORTING,NORMAL,1235,185.98,18,389,242.13,1700,86,88,0.57,true,43.73
EXC003,TRANSPORTING,NORMAL,1241.7,92.36,18,668,408.4,1600,84,82,0.55,true,52.85
EXC002,LOADING,NORMAL,1361.97,102.07,22,654,394.93,1850,88,90,0.59,true,58.99
EXC003,TRANSPORTING,NORMAL,1230.81,244.25,18,219,134.67,1600,84,82,0.64,true,33.43
EXC002,UNLOADING,NORMAL,1355.47,193.54,16,383,238.27,1300,82,85,0.45,true,45.97
EXC001,UNLOADING,NORMAL,1160.91,185.34,16,409,220.2,1300,89,86,0.45,true,45.14
EXC001,UNLOADING,NORMAL,1160.83,186.46,16,406,219.4,1450,82,84,0.47,true,45.34
EXC001,IDLE,HIGH_VIBRATION,1167.04,100.29,4,662,384.67,850,76,79,1.12,true,68.07
EXC001,OPERATING,NORMAL,1163.83,145.01,14,527,301.6,1200,79,72,0.35,true,47.5
EXC003,UNLOADING,NORMAL,1239.59,121.78,16,581,360.13,1300,89,86,0.45,true,52.98
EXC001,UNLOADING,NORMAL,1162.96,156.86,16,494,276.33,1300,82,85,0.45,true,49.74
EXC003,TRANSPORTING,NORMAL,1240.77,105.37,18,629,385.2,1600,84,82,0.55,true,56.51
EXC002,LOADING,NORMAL,1350.33,265.76,22,168,110.67,1500,84,76,0.51,true,26.08
EXC002,OPERATING,NORMAL,1359.6,135.56,14,554,340,750,89,86,0.33,true,53.2
EXC001,IDLE,EXCESSIVE_IDLE,1152.95,298.08,4,72,39.27,550,74,70,0.25,true,31.27
EXC001,IDLE,NORMAL,1160.25,195.02,4,381,208.53,850,76,79,0.21,true,45.52
EXC002,LOADING,NORMAL,1363.38,82.58,22,711,432.8,1850,88,90,0.59,true,59.36
EXC001,LOADING,NORMAL,1152.98,297.7,22,74,40,1650,86,78,0.59,true,24.67
EXC003,UNLOADING,NORMAL,1229.59,261.37,16,170,105,1450,89,86,0.47,true,35.47
EXC003,IDLE,PROXIMITY_HAZARD,1239.76,119.54,4,587,363.6,850,91,88,0.21,true,60.78
EXC002,IDLE,OVERHEATING,1358.32,153.67,4,498,308.73,700,93,90,0.15,true,62.94
EXC003,LOADING,NORMAL,1237.19,155.25,22,481,297.47,1850,88,80,0.65,true,47.5
EXC002,UNLOADING,NORMAL,1354.61,205.72,16,348,219.73,1300,82,85,0.45,true,42.29
EXC002,OPERATING,ABNORMAL_FUEL_CONSUMPTION,1351.62,247.68,22.4,223,143.53,1050,76,72,0.33,true,39.18
EXC003,LOADING,PROXIMITY_HAZARD,1238.12,142.65,22,519,326.4,1500,87,84,0.51,true,46.92
EXC003,TRANSPORTING,NORMAL,1232.53,220.77,18,286,180.87,1600,87,84,0.55,true,37.87
EXC001,IDLE,NORMAL,1161.04,183.42,4,414,222.47,1150,81,83,0.37,true,46.46
EXC002,LOADING,NORMAL,1348.66,288.69,22,101,67,1800,88,90,0.65,true,23.93
EXC002,UNLOADING,ABNORMAL_FUEL_CONSUMPTION,1350.58,262.12,25.6,179,116.4,1300,82,85,0.72,true,38.34
EXC003,LOADING,NORMAL,1242.07,87.24,22,683,415.93,1850,88,80,0.65,true,58.65
EXC002,OPERATING,NORMAL,1347.06,310.65,14,34,20.6,1050,76,72,0.33,true,21.3
EXC002,TRANSPORTING,NORMAL,1349.75,273.62,18,145,95.93,1600,84,82,0.55,true,29.74
EXC002,IDLE,EXCESSIVE_IDLE,1351.64,247.37,4,224,144.13,550,83,80,0.21,true,38.91
EXC002,OPERATING,ABNORMAL_FUEL_CONSUMPTION,1362.58,93.82,22.4,678,413.4,1050,76,72,0.8,true,64.28
EXC001,TRANSPORTING,NORMAL,1155.09,267.7,18,164,88.93,1600,84,82,0.64,true,26.39
EXC001,LOADING,NORMAL,1155.99,255.4,22,198,109.73,1850,88,80,0.65,true,30.83
EXC003,TRANSPORTING,NORMAL,1238.91,131.5,18,551,344.53,1700,86,82,0.96,true,52.7
EXC001,IDLE,NORMAL,1159.53,205.49,4,349,193.6,850,76,79,0.21,true,40.47
EXC002,TRANSPORTING,NORMAL,1351.87,244.01,18,236,149.33,1600,84,86,0.55,true,30.53
EXC001,OPERATING,NORMAL,1158.76,216.45,14,316,176.13,900,80,76,0.35,true,34.89
EXC003,OPERATING,NORMAL,1240.14,114.16,14,603,372,1300,80,72,0.35,true,50.77
EXC003,IDLE,NORMAL,1233.3,210.08,4,318,200.6,300,80,72,0.33,true,40.47
EXC002,IDLE,NORMAL,1358.05,157.27,4,488,300.2,1000,78,81,0.32,true,51.82
EXC002,LOADING,NORMAL,1363.82,76.33,22,730,443.13,1850,88,80,0.65,true,60
EXC001,LOADING,NORMAL,1169.99,58.73,22,785,449.2,1800,89,90,0.51,true,61.24
EXC001,TRANSPORTING,NORMAL,1162.14,168.39,18,457,254.8,1600,84,82,0.55,true,43.58
EXC002,TRANSPORTING,HIGH_VIBRATION,1348.96,284.51,18,113,73.8,1600,84,82,1.12,true,32.05
EXC001,LOADING,NORMAL,1164.95,129.43,22,574,330.8,1850,89,90,0.65,true,48.14
EXC001,UNLOADING,OVERHEATING,1165.66,119.54,16,605,348.6,1300,93,90,0.45,true,61.13
EXC001,STARTING,NORMAL,1166.79,103.8,8,652,378.07,850,74,75,0.64,true,60.91
EXC001,TRANSPORTING,NORMAL,1164.41,136.74,18,552,316.13,1600,84,82,0.55,true,49.6
EXC002,OPERATING,NORMAL,1349.07,282.94,14,117,77.47,900,78,72,0.35,true,25.42
EXC003,OPERATING,NORMAL,1234.17,197.82,14,352,219.87,1050,81,78,0.33,true,39.78
EXC002,STARTING,NORMAL,1355.27,196.38,8,374,234.27,850,74,75,0.23,true,41.37
EXC003,LOADING,SEATBELT_VIOLATION,1240.08,114.98,22,600,370.07,1650,82,74,0.43,false,53.36
EXC001,UNLOADING,NORMAL,1154.17,280.55,16,125,67.13,1300,82,85,0.45,true,23.98
EXC002,LOADING,NORMAL,1347.05,310.86,22,34,20.33,1800,88,80,0.65,true,22.31
EXC001,TRANSPORTING,NORMAL,1153.05,296.64,18,77,42.6,1600,84,82,0.72,true,22.85
EXC003,STARTING,NORMAL,1228.46,277.54,8,123,78.13,850,89,86,0.23,true,27.23
EXC002,IDLE,NORMAL,1347.06,310.69,4,34,20.53,850,76,79,0.21,true,23.23
EXC001,LOADING,NORMAL,1152.4,306.21,22,47,28.53,1850,91,90,0.65,true,20.23
EXC003,TRANSPORTING,NORMAL,1226.22,308.74,18,36,21.27,1700,86,82,0.57,true,22.4
EXC002,IDLE,NORMAL,1359.05,143.43,4,528,327.07,1000,78,81,0.96,true,53.89
EXC002,IDLE,NORMAL,1352.15,240.01,4,247,154.27,850,76,79,0.21,true,36.1
EXC003,LOADING,NORMAL,1230.18,253.13,22,194,117.53,1850,88,84,0.96,true,36.31
EXC003,OPERATING,PROXIMITY_HAZARD,1243.2,71.48,14,729,446.6,1450,80,72,0.35,true,67.41
EXC003,LOADING,HIGH_VIBRATION,1228.92,271.1,22,140,92.33,1650,88,86,1.12,true,40.98
EXC002,LOADING,NORMAL,1359.23,140.95,22,536,332,1650,89,90,0.43,true,48.44
EXC002,TRANSPORTING,NORMAL,1364.12,72.02,18,743,450.27,1600,84,82,0.55,true,64.48
EXC002,IDLE,EXCESSIVE_IDLE,1363.7,77.88,4,724,438.8,550,74,77,0.15,true,65.28
EXC003,IDLE,OVERHEATING,1228.31,279.51,4,118,75.13,850,93,90,0.88,true,40.95
EXC003,OPERATING,ABNORMAL_FUEL_CONSUMPTION,1231.14,239.79,22.4,232,142.8,750,80,78,0.33,true,40.43
EXC002,UNLOADING,NORMAL,1347.82,300.1,16,68,42.2,1300,89,86,0.45,true,29
EXC003,IDLE,EXCESSIVE_IDLE,1228.49,276.96,4,125,78.87,550,82,80,0.47,true,33.34
EXC001,LOADING,NORMAL,1160.26,194.89,22,382,208.6,1800,84,76,0.51,true,39.36
EXC002,OPERATING,NORMAL,1352.5,235.16,14,261,162.2,1350,80,72,0.35,true,35.36
EXC003,IDLE,EXCESSIVE_IDLE,1243.43,68.41,4,739,455.4,550,78,70,0.27,true,67.44
EXC002,IDLE,NORMAL,1356.05,185.24,4,408,251.87,1150,80,83,0.37,true,46.55
EXC003,TRANSPORTING,NORMAL,1240.3,111.8,18,610,374.93,1600,84,82,0.55,true,54.09
EXC003,UNLOADING,NORMAL,1230.57,247.61,16,209,128.53,1300,91,88,0.45,true,34.69
EXC002,LOADING,NORMAL,1347.68,302.12,22,61,38.13,1750,86,78,0.8,true,21.99
EXC003,LOADING,ABNORMAL_FUEL_CONSUMPTION,1237.8,146.88,35.2,505,315.73,1500,84,76,0.88,true,52.68
EXC002,STARTING,NORMAL,1356.57,178,8,429,263.33,700,74,68,0.56,true,48.16
EXC001,IDLE,NORMAL,1152.25,308.44,4,40,24.73,700,81,78,0.48,true,23.85
EXC003,TRANSPORTING,NORMAL,1233.99,200.26,18,346,216.53,1650,86,88,0.57,true,42.54
EXC002,OPERATING,NORMAL,1358.15,155.92,14,492,302.6,1150,91,88,0.35,true,47.89
EXC003,LOADING,NORMAL,1228.09,282.34,22,111,66.8,1750,88,90,0.65,true,27.27
EXC001,TRANSPORTING,NORMAL,1158.15,224.97,18,293,162.8,1600,91,88,0.55,true,36.47
EXC003,STARTING,NORMAL,1241.17,99.78,8,646,395.93,850,74,75,0.23,true,55.4
EXC003,OPERATING,OVERHEATING,1243.22,71.28,14,730,447.2,900,93,90,0.35,true,68.19
EXC001,OPERATING,NORMAL,1152.71,301.73,14,60,32.93,1050,89,86,0.33,true,19.2
EXC001,UNLOADING,NORMAL,1160.74,187.88,16,402,218.33,1300,83,85,0.45,true,43.07
EXC001,IDLE,NORMAL,1158.06,226.3,4,289,159.87,1000,78,81,0.29,true,35.37
EXC003,STARTING,NORMAL,1233.04,213.75,8,306,194.67,700,76,68,0.32,true,35.83
EXC002,LOADING,NORMAL,1359.19,141.43,22,535,331.07,1800,88,80,0.65,true,46.54
EXC001,IDLE,EXCESSIVE_IDLE,1152.88,299.08,4,69,37.53,550,80,82,0.39,true,33.14
EXC001,UNLOADING,PROXIMITY_HAZARD,1168.45,80.59,16,720,418.53,1300,82,85,0.45,true,67.6
EXC002,OPERATING,NORMAL,1356.68,176.28,14,434,265.27,1200,78,72,0.4,true,44.35
EXC003,IDLE,EXCESSIVE_IDLE,1234.39,194.65,4,361,224.6,550,91,88,0.37,true,51.49
EXC002,TRANSPORTING,NORMAL,1355.9,187.49,18,402,249.4,1600,84,82,0.55,true,43.69
EXC002,IDLE,EXCESSIVE_IDLE,1354.29,210.19,4,333,211.47,550,87,86,0.49,true,49.17
EXC001,IDLE,EXCESSIVE_IDLE,1152.01,311.78,4,30,18.33,550,78,70,0.27,true,33.61
EXC002,TRANSPORTING,NORMAL,1355.56,192.24,18,387,240.13,1600,84,82,0.55,true,42.24
EXC001,OPERATING,NORMAL,1165.41,123.14,14,594,344,900,80,74,0.4,true,50.9
EXC001,OPERATING,OVERHEATING,1152.52,304.47,14,52,30.53,1300,93,90,0.35,true,27.56
EXC002,IDLE,NORMAL,1361.73,105.53,4,644,390.47,300,77,74,0.15,true,59.58
EXC002,OPERATING,SEATBELT_VIOLATION,1359.06,143.35,14,528,327.2,1500,80,76,1.04,false,55.74
EXC003,UNLOADING,NORMAL,1235.07,185.01,16,392,244,1300,82,85,0.45,true,43.99
EXC002,STARTING,NORMAL,1348.44,291.67,8,92,59.07,700,81,78,0.48,true,23.59
EXC002,IDLE,EXCESSIVE_IDLE,1350.68,260.74,4,183,120.8,550,91,88,0.72,true,42.8
EXC001,IDLE,NORMAL,1164.39,137.03,4,551,315.4,400,78,81,0.72,true,49.51
EXC001,LOADING,NORMAL,1165.65,119.7,22,605,348.6,1850,86,78,0.59,true,52.63
EXC002,STARTING,NORMAL,1364.03,73.31,8,739,448.4,900,74,73,0.25,true,60.21
EXC003,IDLE,NORMAL,1227.28,293.89,4,75,47.8,400,76,68,0.19,true,25
EXC001,IDLE,NORMAL,1164.17,140.12,4,542,309.27,1150,87,84,0.37,true,53.83
EXC001,IDLE,NORMAL,1163.08,155.16,4,499,281.2,400,78,70,0.49,true,49.19
EXC001,LOADING,NORMAL,1160.07,197.7,22,374,205.8,1800,88,80,0.65,true,36.64
EXC002,IDLE,NORMAL,1354.45,207.87,4,341,215.73,300,78,76,0.31,true,43.85
EXC003,OPERATING,NORMAL,1232.2,225.3,14,272,171.2,1350,80,72,0.35,true,32.18
EXC002,TRANSPORTING,NORMAL,1350.55,262.53,18,178,116.13,1600,84,82,0.96,true,32.55
EXC003,LOADING,NORMAL,1240.68,106.7,22,625,383.53,1850,88,80,0.65,true,50.77
EXC001,LOADING,NORMAL,1155.03,268.62,22,161,87.53,1450,82,74,0.43,true,24.1
EXC002,LOADING,NORMAL,1362.58,93.74,22,678,413.4,1650,82,74,0.64,true,54.53
EXC003,UNLOADING,NORMAL,1230.88,243.33,16,222,135.73,1300,82,85,0.45,true,35.49
EXC003,IDLE,HIGH_VIBRATION,1232.85,216.31,4,298,189.07,1150,80,83,1.12,true,50.29
EXC003,STARTING,NORMAL,1225.4,319.98,8,5,0.2,450,72,67,0.96,true,24.38
EXC003,OPERATING,NORMAL,1236.21,169.22,14,437,272.27,900,78,72,0.35,true,44.14
EXC003,UNLOADING,ABNORMAL_FUEL_CONSUMPTION,1232.84,216.34,25.6,298,189,1300,82,85,0.45,true,44.91
EXC002,TRANSPORTING,NORMAL,1358.06,157.07,18,489,300.33,1700,86,82,0.57,true,49.02
EXC002,LOADING,NORMAL,1353.36,223.37,22,295,188.6,1350,82,78,0.43,true,33.79
EXC003,TRANSPORTING,NORMAL,1228.36,278.84,18,120,76.53,1700,86,82,0.57,true,26.54
EXC002,OPERATING,NORMAL,1355.48,193.47,14,383,238.93,1000,76,72,0.33,true,45.25
EXC002,OPERATING,NORMAL,1358.52,150.87,14,506,314.13,1200,81,78,0.96,true,53.07
EXC002,OPERATING,NORMAL,1358.44,151.88,14,503,310.87,1500,80,72,0.35,true,48.74
EXC002,UNLOADING,NORMAL,1353.88,215.91,16,317,202.8,1300,82,85,0.45,true,39.16
EXC003,OPERATING,NORMAL,1225.97,312.35,14,25,16.2,1050,80,76,0.96,true,25.46
EXC001,UNLOADING,NORMAL,1155.91,256.35,16,195,107.87,1300,82,85,1.04,true,33.79
EXC001,STARTING,NORMAL,1159.4,207.41,8,344,191.47,700,91,88,0.48,true,42.75
EXC003,OPERATING,NORMAL,1231.08,240.51,14,230,140,1050,76,72,0.33,true,33.37
EXC003,IDLE,NORMAL,1228.84,272.16,4,138,88.87,850,91,88,0.21,true,33.98
EXC002,UNLOADING,NORMAL,1354.91,201.5,16,359,226.47,1300,82,85,0.72,true,49.74
EXC001,OPERATING,NORMAL,1152.97,297.8,14,73,40,900,80,72,0.35,true,22.72
EXC002,STARTING,NORMAL,1353.23,225.01,8,291,184.87,450,72,68,0.23,true,36.96
EXC003,IDLE,NORMAL,1238.59,136.24,4,537,339.93,700,75,77,0.15,true,55.4
EXC002,OPERATING,ABNORMAL_FUEL_CONSUMPTION,1362.14,99.8,22.4,660,401.13,1450,80,76,0.35,true,61.99
EXC002,TRANSPORTING,NORMAL,1363.22,84.77,18,704,428.93,1600,84,82,0.55,true,61.91
EXC002,LOADING,HIGH_VIBRATION,1349.77,273.35,22,146,96.6,1800,88,80,1.12,true,37.1
EXC003,IDLE,NORMAL,1240.75,105.65,4,628,385.13,850,87,84,0.21,true,59.43
